exp,id,exp_type,condition,resp,correct_resp,correct,number_faces,validity,rt
2,164,witness,incongruent,0,0,1,2,0.41300000000000003,NA
2,164,witness,incongruent,0,1,0,2,0.41300000000000003,2.25682999999999
2,164,witness,incongruent,0,0,1,1,0.406,4.50548500000298
2,164,witness,incongruent,0,0,1,0,0.41300000000000003,0.7209520000059569
2,164,witness,incongruent,0,0,1,2,0.31799999999999995,2.620342
2,164,witness,incongruent,0,1,0,0,0.04600000000000004,2.38639500000596
2,164,witness,incongruent,0,1,0,1,0,2.69017000000298
2,164,witness,incongruent,1,1,1,0,0.41300000000000003,1.16325399999702
2,164,witness,incongruent,1,1,1,1,0.30000000000000004,2.60041899999703
2,164,witness,incongruent,0,0,1,1,0.406,4.61088900000299
2,164,witness,incongruent,1,0,0,1,0,2.54065599999702
2,164,witness,incongruent,1,1,1,1,0.43700000000000006,1.49046599999702
2,164,witness,incongruent,1,1,1,2,0.41300000000000003,1.5584810000089302
2,164,witness,incongruent,1,1,1,1,0.43700000000000006,1.69530600000298
2,164,witness,incongruent,1,1,1,0,0.41300000000000003,1.23715099999701
2,164,witness,incongruent,0,0,1,1,0.406,1.66813300000297
2,164,witness,incongruent,0,0,1,1,0.30000000000000004,1.92964800000895
2,164,witness,incongruent,0,1,0,1,0.43700000000000006,1.67670300000001
2,164,witness,incongruent,0,0,1,2,0.41300000000000003,1.4936519999970301
2,164,witness,incongruent,0,0,1,2,0.22699999999999998,4.476116999997029
2,164,witness,incongruent,0,0,1,1,0.30000000000000004,1.22003100000895
2,164,witness,incongruent,1,1,1,1,0.30000000000000004,1.63405600000298
2,164,witness,incongruent,0,0,1,2,0.41300000000000003,1.65365600000002
2,164,witness,incongruent,1,0,0,1,0.43700000000000006,1.53245900000597
2,164,witness,incongruent,0,1,0,1,0.43700000000000006,1.03316900000296
2,164,witness,incongruent,0,0,1,0,0.41300000000000003,0.882714000008942
2,164,witness,incongruent,0,0,1,2,0.41300000000000003,0.7580319999970381
2,164,witness,incongruent,0,1,0,1,0,2.5281369999970202
2,164,witness,incongruent,1,1,1,1,0.43700000000000006,2.50967700000003
2,164,witness,incongruent,0,0,1,1,0.406,1.35775700000598
2,164,witness,incongruent,0,1,0,0,0.41300000000000003,1.1317610000029699
2,164,witness,incongruent,0,0,1,1,0,1.40969600000896
2,164,witness,incongruent,0,0,1,2,0.41300000000000003,1.06668600000296
2,164,witness,incongruent,0,0,1,2,0.31799999999999995,0.725060999997018
2,164,witness,incongruent,1,0,0,0,0.04600000000000004,1.41438600000594
2,164,witness,incongruent,0,0,1,1,0.406,1.07117599999701
2,164,witness,incongruent,0,1,0,2,0.31799999999999995,0.6678660000059751
2,164,witness,incongruent,1,0,0,1,0.30000000000000004,1.39008700000297
2,164,witness,incongruent,1,1,1,1,0.30000000000000004,1.15376199999702
2,164,witness,incongruent,1,1,1,2,0.41300000000000003,1.98332700000296
2,164,witness,incongruent,0,1,0,2,0.22699999999999998,2.77712699999701
2,164,witness,incongruent,0,0,1,1,0.406,1.34704700000002
2,164,witness,incongruent,1,1,1,2,0.41300000000000003,1.2056770000000299
2,164,witness,incongruent,1,1,1,1,0.43700000000000006,1.1523129999969999
2,164,witness,incongruent,0,0,1,1,0.406,1.16616299999703
2,164,witness,incongruent,1,1,1,2,0.41300000000000003,1.84394300000893
2,164,witness,incongruent,0,0,1,2,0.41300000000000003,1.302905000003
2,164,witness,incongruent,0,0,1,0,0.41300000000000003,0.9700049999970359
2,164,witness,incongruent,0,0,1,1,0.406,0.7118050000059879
2,164,witness,incongruent,0,0,1,1,0.406,0.517958000008948
2,164,witness,incongruent,1,0,0,1,0.43700000000000006,1.16563800000597
2,164,witness,incongruent,0,0,1,0,0.41300000000000003,0.903902999999991
2,164,witness,incongruent,0,1,0,2,0.22699999999999998,1.66874300000595
2,164,witness,incongruent,1,1,1,0,0.04600000000000004,1.2775339999970199
2,164,witness,incongruent,1,1,1,1,0.43700000000000006,1.12410399999999
2,164,witness,incongruent,1,1,1,2,0.41300000000000003,2.00963900000002
2,164,witness,incongruent,1,1,1,1,0,1.71803100000595
2,164,witness,incongruent,1,1,1,1,0.43700000000000006,1.1306909999999901
2,164,witness,incongruent,1,1,1,0,0.41300000000000003,0.958626000005985
2,164,witness,incongruent,1,1,1,1,0.43700000000000006,0.9868130000000239
2,164,witness,incongruent,0,0,1,0,0.41300000000000003,1.00442800000892
2,164,witness,incongruent,1,1,1,0,0.41300000000000003,0.994058000005956
2,164,witness,incongruent,1,0,0,0,0.41300000000000003,0.955407000005944
2,164,witness,incongruent,0,0,1,1,0.30000000000000004,1.79399200000893
2,164,witness,incongruent,0,0,1,1,0.406,0.8308269999970219
2,164,witness,incongruent,0,0,1,2,0.41300000000000003,0.846492000008933
2,164,witness,incongruent,0,0,1,2,0.31799999999999995,0.64271100000001
2,164,witness,incongruent,0,0,1,2,0.22699999999999998,0.712826000005938
2,164,witness,incongruent,0,0,1,1,0.30000000000000004,0.68788599999703
2,164,witness,incongruent,1,1,1,0,0.41300000000000003,1.28678200000891
2,164,witness,incongruent,0,0,1,2,0.41300000000000003,1.08286700000003
2,164,witness,incongruent,0,0,1,1,0.406,0.747057000008936
2,164,witness,incongruent,1,1,1,1,0.43700000000000006,2.84884700000891
2,164,witness,incongruent,0,0,1,0,0.41300000000000003,0.924252000003005
2,164,witness,incongruent,0,1,0,1,0.30000000000000004,0.7274070000089119
2,164,witness,incongruent,0,1,0,0,0.04600000000000004,1.73218200000597
2,164,witness,incongruent,1,1,1,0,0.41300000000000003,0.981744999997027
2,164,witness,incongruent,1,0,0,1,0,1.98364500000002
2,164,witness,incongruent,1,1,1,1,0,1.0505449999970202
2,164,witness,incongruent,1,1,1,0,0.41300000000000003,0.9841050000030079
2,164,witness,incongruent,0,1,0,0,0.04600000000000004,1.85110499999998
2,164,witness,incongruent,0,0,1,2,0.41300000000000003,1.316
2,164,witness,incongruent,1,1,1,1,0.30000000000000004,1.64650600000296
2,164,witness,incongruent,1,1,1,1,0.30000000000000004,0.957306000003009
2,164,witness,incongruent,1,1,1,1,0.43700000000000006,1.67189100000594
2,164,witness,incongruent,1,1,1,2,0.41300000000000003,0.994081000005943
2,164,witness,incongruent,1,1,1,0,0.04600000000000004,1.70939600000298
2,164,witness,incongruent,0,0,1,0,0.41300000000000003,1.1669560000029702
2,164,witness,incongruent,1,0,0,0,0.04600000000000004,1.07380600000895
2,165,witness,incongruent,1,0,0,2,0.31799999999999995,NA
2,165,witness,incongruent,1,0,0,2,0.41300000000000003,NA
2,165,witness,incongruent,0,1,0,2,0.22699999999999998,NA
2,165,witness,incongruent,0,0,1,1,0.406,NA
2,165,witness,incongruent,0,0,1,2,0.31799999999999995,NA
2,165,witness,incongruent,0,1,0,2,0.22699999999999998,1.38239699999982
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,1.28731099999981
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,1.9395619999998202
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,NA
2,165,witness,incongruent,1,1,1,1,0.30000000000000004,NA
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,NA
2,165,witness,incongruent,1,0,0,0,0.04600000000000004,1.3840289999998199
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,NA
2,165,witness,incongruent,1,0,0,1,0,NA
2,165,witness,incongruent,1,0,0,2,0.41300000000000003,1.44625599999982
2,165,witness,incongruent,0,0,1,1,0.30000000000000004,0.8835019999998189
2,165,witness,incongruent,1,1,1,1,0.30000000000000004,1.67977499999982
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,NA
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,1.0291769999998102
2,165,witness,incongruent,1,1,1,1,0.30000000000000004,0.5970989999998131
2,165,witness,incongruent,1,0,0,2,0.22699999999999998,1.2363669999998101
2,165,witness,incongruent,0,1,0,1,0.30000000000000004,0.7766179999998131
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.334547999999821
2,165,witness,incongruent,1,0,0,0,0.41300000000000003,0.539487999999808
2,165,witness,incongruent,0,0,1,1,0,NA
2,165,witness,incongruent,1,0,0,1,0.30000000000000004,NA
2,165,witness,incongruent,0,0,1,2,0.41300000000000003,0.47674599999981
2,165,witness,incongruent,0,0,1,1,0.406,0.436682999999815
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,0.570954999999813
2,165,witness,incongruent,1,0,0,1,0.30000000000000004,0.385888999999821
2,165,witness,incongruent,0,0,1,1,0.406,0.330161999999807
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,0.41910199999981
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,0.60770799999981
2,165,witness,incongruent,1,0,0,2,0.41300000000000003,0.79930799999981506
2,165,witness,incongruent,0,0,1,2,0.41300000000000003,0.596569999999803
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,1.08983799999981
2,165,witness,incongruent,1,0,0,1,0.406,0.571092999999819
2,165,witness,incongruent,0,0,1,1,0.406,0.350026999999827
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,0.43930099999980304
2,165,witness,incongruent,1,0,0,0,0.04600000000000004,0.614917999999801
2,165,witness,incongruent,0,0,1,2,0.31799999999999995,1.12249799999982
2,165,witness,incongruent,0,1,0,1,0.406,0.83441899999982
2,165,witness,incongruent,1,0,0,0,0.41300000000000003,0.5166799999998181
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,1.1792819999998
2,165,witness,incongruent,1,0,0,0,0.04600000000000004,0.926136999999813
2,165,witness,incongruent,0,1,0,1,0,0.646127999999822
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.340393999999826
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.469666999999812
2,165,witness,incongruent,1,0,0,1,0.406,0.447270999999804
2,165,witness,incongruent,1,1,1,0,0.04600000000000004,0.36447699999981
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,0.321148999999801
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.436090999999811
2,165,witness,incongruent,1,1,1,0,0.04600000000000004,0.422360999999801
2,165,witness,incongruent,1,0,0,1,0.30000000000000004,0.440298999999825
2,165,witness,incongruent,0,1,0,0,0.41300000000000003,0.45656999999980297
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.449173999999825
2,165,witness,incongruent,0,1,0,1,0,1.1904449999998001
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.3496979999998
2,165,witness,incongruent,0,1,0,2,0.41300000000000003,0.5429709999998159
2,165,witness,incongruent,1,0,0,1,0.406,0.460191999999806
2,165,witness,incongruent,1,0,0,0,0.04600000000000004,0.32184399999980795
2,165,witness,incongruent,0,0,1,2,0.41300000000000003,0.7887849999998
2,165,witness,incongruent,1,0,0,1,0.30000000000000004,NA
2,165,witness,incongruent,0,1,0,1,0.30000000000000004,0.9889239999998239
2,165,witness,incongruent,1,0,0,2,0.41300000000000003,0.44818099999980804
2,165,witness,incongruent,0,1,0,2,0.41300000000000003,1.42245199999982
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.435364999999816
2,165,witness,incongruent,1,1,1,0,0.04600000000000004,0.843635999999824
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.531896999999823
2,165,witness,incongruent,0,0,1,1,0.406,1.2818299999998402
2,165,witness,incongruent,1,0,0,1,0.406,0.599748999999836
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,0.37801699999981797
2,165,witness,incongruent,0,0,1,0,0.04600000000000004,0.639955999999831
2,165,witness,incongruent,0,1,0,0,0.41300000000000003,0.909220999999787
2,165,witness,incongruent,1,1,1,0,0.04600000000000004,0.5428139999998379
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,2.16908299999981
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,1.31097699999984
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,1.37955899999983
2,165,witness,incongruent,1,0,0,2,0.41300000000000003,1.5304729999998201
2,165,witness,incongruent,0,0,1,1,0.30000000000000004,0.414382999999798
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,0.785988999999827
2,165,witness,incongruent,1,0,0,0,0.04600000000000004,0.50391799999983
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,0.447187999999791
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,0.46045799999981
2,165,witness,incongruent,0,1,0,1,0.30000000000000004,0.5060619999998021
2,165,witness,incongruent,1,0,0,1,0.406,0.302664999999804
2,165,witness,incongruent,0,0,1,1,0.406,0.39427299999981197
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,0.312544999999809
2,165,witness,incongruent,1,1,1,1,0,0.432152999999817
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,0.42009099999984
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.324695999999822
2,165,witness,incongruent,0,0,1,1,0.30000000000000004,0.896635999999824
2,165,witness,incongruent,0,0,1,1,0,1.3718959999998301
2,165,witness,incongruent,0,0,1,1,0.406,0.752476999999839
2,165,witness,incongruent,0,1,0,1,0.406,0.680740999999805
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,0.753671999999788
2,165,witness,incongruent,1,0,0,2,0.31799999999999995,0.6282689999997969
2,165,witness,incongruent,0,0,1,2,0.41300000000000003,0.416201999999816
2,165,witness,incongruent,1,1,1,2,0.22699999999999998,0.508806999999797
2,165,witness,incongruent,0,0,1,0,0.04600000000000004,1.0904099999998
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,1.4446639999998199
2,165,witness,incongruent,0,0,1,2,0.31799999999999995,0.5449099999997999
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.623178999999829
2,165,witness,incongruent,1,1,1,1,0.30000000000000004,1.5991109999998
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,1.00035299999983
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.936609999999811
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,0.869868999999831
2,165,witness,incongruent,1,0,0,2,0.41300000000000003,1.01579499999981
2,165,witness,incongruent,1,0,0,1,0.406,1.2553849999998299
2,165,witness,incongruent,0,1,0,2,0.22699999999999998,0.722968999999808
2,165,witness,incongruent,1,0,0,2,0.31799999999999995,0.42489999999979
2,165,witness,incongruent,0,0,1,1,0.406,0.8078369999998251
2,165,witness,incongruent,1,0,0,1,0,1.74136699999979
2,165,witness,incongruent,0,1,0,1,0,0.596669999999809
2,165,witness,incongruent,1,0,0,0,0.41300000000000003,0.41093799999979097
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,0.66154299999983
2,165,witness,incongruent,1,1,1,1,0.30000000000000004,0.307142999999807
2,165,witness,incongruent,1,0,0,2,0.41300000000000003,0.506748999999836
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,0.31535599999979597
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.32798299999977504
2,165,witness,incongruent,1,0,0,0,0.41300000000000003,0.409885999999824
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.464567999999854
2,165,witness,incongruent,1,0,0,2,0.41300000000000003,0.542192999999854
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,1.3286190000003701
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.882275000000373
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.959228000000372
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.525827000000372
2,165,witness,incongruent,0,0,1,2,0.41300000000000003,1.10180500000037
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,NA
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,0.565603000000374
2,165,witness,incongruent,1,0,0,1,0.30000000000000004,0.679580000000373
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,NA
2,165,witness,incongruent,1,1,1,2,0.22699999999999998,0.894433000000368
2,165,witness,incongruent,0,1,0,0,0.04600000000000004,2.17269800000037
2,165,witness,incongruent,1,0,0,1,0.30000000000000004,0.38194600000037504
2,165,witness,incongruent,0,0,1,2,0.22699999999999998,0.406883000000365
2,165,witness,incongruent,0,0,1,2,0.41300000000000003,0.536169000000373
2,165,witness,incongruent,0,1,0,0,0.41300000000000003,0.42611900000037
2,165,witness,incongruent,1,0,0,1,0.406,0.5260880000003669
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,0.48602800000037
2,165,witness,incongruent,0,0,1,0,0.04600000000000004,0.44997000000038
2,165,witness,incongruent,0,0,1,2,0.41300000000000003,0.515237000000372
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,0.51785400000037
2,165,witness,incongruent,0,0,1,1,0.406,0.438471000000369
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,0.48442300000037397
2,165,witness,incongruent,0,0,1,2,0.41300000000000003,0.532373000000371
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,0.468323000000368
2,165,witness,incongruent,1,0,0,1,0.406,0.40994100000037004
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,0.591560000000376
2,165,witness,incongruent,1,0,0,1,0.406,0.464841000000379
2,165,witness,incongruent,0,1,0,1,0.30000000000000004,0.287459000000366
2,165,witness,incongruent,1,0,0,1,0.30000000000000004,0.485413000000379
2,165,witness,incongruent,0,1,0,2,0.41300000000000003,0.5283630000003761
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.295312000000369
2,165,witness,incongruent,1,0,0,2,0.31799999999999995,0.55428200000037
2,165,witness,incongruent,1,0,0,1,0.406,0.792541000000376
2,165,witness,incongruent,1,0,0,0,0.41300000000000003,2.04981800000038
2,165,witness,incongruent,0,1,0,1,0,1.9277490000003599
2,165,witness,incongruent,1,0,0,2,0.41300000000000003,NA
2,165,witness,incongruent,1,0,0,0,0.04600000000000004,0.435630000000383
2,165,witness,incongruent,1,0,0,1,0.406,0.372581000000384
2,165,witness,incongruent,1,0,0,1,0,0.61121000000037
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,0.661808000000368
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,0.449420000000362
2,165,witness,incongruent,1,1,1,1,0,0.447704000000376
2,165,witness,incongruent,1,1,1,2,0.31799999999999995,0.695987000000372
2,165,witness,incongruent,1,1,1,1,0.30000000000000004,0.450265000000363
2,165,witness,incongruent,0,0,1,1,0.30000000000000004,0.8445490000003769
2,165,witness,incongruent,1,1,1,1,0.406,0.565824000000372
2,165,witness,incongruent,1,0,0,1,0.43700000000000006,0.749438000000373
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.568715000000375
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,2.33832900000038
2,165,witness,incongruent,1,0,0,1,0.30000000000000004,0.7542400000003691
2,165,witness,incongruent,1,0,0,1,0.406,0.368517000000371
2,165,witness,incongruent,0,1,0,0,0.04600000000000004,0.37313500000035904
2,165,witness,incongruent,1,0,0,0,0.41300000000000003,0.365753000000375
2,165,witness,incongruent,0,0,1,2,0.41300000000000003,0.557371000000363
2,165,witness,incongruent,0,1,0,0,0.04600000000000004,0.834985000000364
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.344927000000374
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.342211000000359
2,165,witness,incongruent,1,1,1,2,0.22699999999999998,0.313496000000363
2,165,witness,incongruent,1,0,0,0,0.41300000000000003,0.38611400000038
2,165,witness,incongruent,0,1,0,2,0.41300000000000003,0.378065000000381
2,165,witness,incongruent,1,0,0,1,0,0.379016000000382
2,165,witness,incongruent,1,1,1,1,0.30000000000000004,0.80990600000036606
2,165,witness,incongruent,1,0,0,1,0.406,0.99827700000038
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,0.415125000000378
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,0.405741000000358
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.305024000000383
2,165,witness,incongruent,0,0,1,2,0.31799999999999995,1.01931000000038
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.370914000000368
2,165,witness,incongruent,0,1,0,1,0,0.381531000000366
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,0.374481000000378
2,165,witness,incongruent,1,0,0,1,0.30000000000000004,0.359432000000379
2,165,witness,incongruent,0,0,1,1,0.406,0.415048000000359
2,165,witness,incongruent,1,1,1,1,0.30000000000000004,0.36066400000036797
2,165,witness,incongruent,1,1,1,0,0.04600000000000004,0.46228100000036604
2,165,witness,incongruent,1,1,1,2,0.22699999999999998,0.35589600000038596
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.6211800000004
2,165,witness,incongruent,1,0,0,2,0.41300000000000003,NA
2,165,witness,incongruent,1,0,0,2,0.41300000000000003,NA
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.682067000000388
2,165,witness,incongruent,0,0,1,2,0.41300000000000003,0.30900900000036896
2,165,witness,incongruent,0,1,0,1,0.30000000000000004,0.508626000000397
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.538238000000361
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.414123000000371
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,0.39779900000034796
2,165,witness,incongruent,1,1,1,2,0.22699999999999998,0.396081000000355
2,165,witness,incongruent,1,0,0,1,0.406,0.310362000000372
2,165,witness,incongruent,1,1,1,1,0.30000000000000004,0.3309790000004
2,165,witness,incongruent,0,0,1,2,0.41300000000000003,0.444929000000353
2,165,witness,incongruent,1,0,0,1,0.30000000000000004,0.39321000000037
2,165,witness,incongruent,1,0,0,1,0.406,0.683491000000387
2,165,witness,incongruent,0,0,1,2,0.41300000000000003,0.335434000000358
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,0.43638300000038
2,165,witness,incongruent,0,1,0,0,0.41300000000000003,1.31133100000035
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,0.312926000000385
2,165,witness,incongruent,0,0,1,2,0.31799999999999995,0.531543000000354
2,165,witness,incongruent,1,0,0,1,0.30000000000000004,0.31648800000036104
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,0.39704200000036505
2,165,witness,incongruent,0,1,0,2,0.31799999999999995,0.322385000000359
2,165,witness,incongruent,1,1,1,0,0.41300000000000003,NA
2,165,witness,incongruent,1,0,0,0,0.41300000000000003,0.39029100000037603
2,165,witness,incongruent,1,1,1,1,0.43700000000000006,0.408572000000393
2,165,witness,incongruent,1,0,0,2,0.22699999999999998,0.308187000000384
2,165,witness,incongruent,0,1,0,0,0.41300000000000003,NA
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,NA
2,165,witness,incongruent,1,1,1,2,0.41300000000000003,1.52304700000037
2,165,witness,incongruent,1,1,1,0,0.04600000000000004,NA
2,165,witness,incongruent,1,1,1,1,0.30000000000000004,0.548560000000347
2,165,witness,incongruent,1,0,0,0,0.04600000000000004,0.497838000000396
2,165,witness,incongruent,0,0,1,1,0.406,0.372117000000377
2,165,witness,incongruent,0,0,1,1,0,1.2267320000003699
2,165,witness,incongruent,1,1,1,0,0.04600000000000004,1.41066100000037
2,165,witness,incongruent,1,0,0,0,0.04600000000000004,0.864253000000375
2,165,witness,incongruent,0,1,0,0,0.04600000000000004,0.5188570000003669
2,165,witness,incongruent,1,0,0,1,0.406,0.603468000000401
2,165,witness,incongruent,0,0,1,1,0.406,0.424745000000345
2,165,witness,incongruent,0,1,0,2,0.41300000000000003,0.3276420000004
2,165,witness,incongruent,1,0,0,0,0.41300000000000003,0.353640000000363
2,165,witness,incongruent,0,1,0,1,0.43700000000000006,0.333255000000354
2,165,witness,incongruent,1,1,1,1,0,0.45320300000038705
2,165,witness,incongruent,1,0,0,1,0.43700000000000006,0.419483000000357
2,165,witness,incongruent,0,0,1,1,0.406,0.45409500000038
2,165,witness,incongruent,0,0,1,0,0.41300000000000003,0.46870800000039203
2,165,witness,incongruent,0,0,1,1,0,0.45765400000038803
2,166,witness,incongruent,0,1,0,1,0.30000000000000004,NA
2,166,witness,incongruent,0,0,1,2,0.41300000000000003,NA
2,166,witness,incongruent,1,1,1,2,0.41300000000000003,3.436175
2,166,witness,incongruent,0,0,1,2,0.31799999999999995,NA
2,166,witness,incongruent,1,1,1,2,0.22699999999999998,1.4214870000000002
2,166,witness,incongruent,1,0,0,0,0.04600000000000004,2.3695670000014903
2,166,witness,incongruent,1,1,1,0,0.41300000000000003,1.30634300000149
2,166,witness,incongruent,1,1,1,1,0.43700000000000006,2.05750299999925
2,166,witness,incongruent,0,0,1,0,0.41300000000000003,NA
2,166,witness,incongruent,1,0,0,1,0.406,1.832027
2,166,witness,incongruent,1,0,0,0,0.04600000000000004,1.43448700000074
2,166,witness,incongruent,1,0,0,1,0.406,2.401927
2,166,witness,incongruent,0,0,1,1,0.406,0.915502000002234
2,166,witness,incongruent,1,1,1,0,0.41300000000000003,1.0666219999992599
2,166,witness,incongruent,1,1,1,1,0,1.6690219999992602
2,166,witness,incongruent,1,0,0,1,0.30000000000000004,1.1455719999999998
2,166,witness,incongruent,1,0,0,2,0.31799999999999995,1.354872
2,166,witness,incongruent,0,0,1,0,0.41300000000000003,1.186512
2,166,witness,incongruent,0,0,1,2,0.41300000000000003,1.07491200000074
2,166,witness,incongruent,0,0,1,2,0.31799999999999995,0.522331999999253
2,166,witness,incongruent,0,1,0,1,0.30000000000000004,0.9347719999999969
2,166,witness,incongruent,1,0,0,1,0.30000000000000004,1.00051200000149
2,166,witness,incongruent,1,0,0,2,0.41300000000000003,1.110209
2,166,witness,incongruent,0,0,1,0,0.04600000000000004,0.9209690000014961
2,166,witness,incongruent,0,0,1,1,0.406,0.847489000000744
2,166,witness,incongruent,1,0,0,0,0.04600000000000004,0.98007300000223
2,166,witness,incongruent,0,1,0,1,0.43700000000000006,1.27687300000149
2,166,witness,incongruent,0,0,1,1,0.406,1.26503300000224
2,166,witness,incongruent,1,1,1,0,0.41300000000000003,1.057173
2,166,witness,incongruent,1,1,1,1,0.43700000000000006,2.2185610000014897
2,166,witness,incongruent,0,1,0,2,0.41300000000000003,1.65264100000223
2,166,witness,incongruent,1,0,0,1,0,2.3829410000007503
2,166,witness,incongruent,1,0,0,0,0.41300000000000003,1.5733010000000098
2,166,witness,incongruent,1,1,1,2,0.22699999999999998,1.610101
2,166,witness,incongruent,0,0,1,0,0.41300000000000003,1.149842
2,166,witness,incongruent,1,1,1,2,0.41300000000000003,1.0602420000014798
2,166,witness,incongruent,1,1,1,2,0.41300000000000003,0.800541999999259
2,166,witness,incongruent,1,1,1,1,0.43700000000000006,1.0677220000007401
2,166,witness,incongruent,1,1,1,1,0.30000000000000004,1.02885100000148
2,166,witness,incongruent,1,0,0,1,0.30000000000000004,0.563810999999987
2,166,witness,incongruent,1,0,0,2,0.41300000000000003,0.809311000002228
2,166,witness,incongruent,1,1,1,0,0.41300000000000003,0.960147000001482
2,166,witness,incongruent,1,1,1,1,0.43700000000000006,1.1454270000014801
2,166,witness,incongruent,1,1,1,1,0.43700000000000006,0.551227000001498
2,166,witness,incongruent,0,1,0,2,0.41300000000000003,2.4540070000015
2,166,witness,incongruent,1,1,1,1,0.30000000000000004,1.95408200000148
2,166,witness,incongruent,1,1,1,0,0.41300000000000003,0.696141999999993
2,166,witness,incongruent,0,1,0,1,0.406,1.27040200000149
2,166,witness,incongruent,0,0,1,0,0.41300000000000003,1.16985300000224
2,166,witness,incongruent,1,1,1,0,0.04600000000000004,1.146573
2,166,witness,incongruent,1,0,0,1,0,1.79309300000148
2,166,witness,incongruent,1,1,1,1,0.43700000000000006,1.04280700000224
2,166,witness,incongruent,0,0,1,2,0.41300000000000003,NA
2,166,witness,incongruent,0,1,0,0,0.04600000000000004,0.8870440000022349
2,166,witness,incongruent,1,0,0,1,0.30000000000000004,1.67392400000148
2,166,witness,incongruent,1,0,0,2,0.22699999999999998,3.035864
